FILE	missing	percentage
results_all/results_20220319T114751/results_alleles.tsv:GCA_001030775.1_Kleb_oxyt_MGH88_V1_genomic.fa	8	0.001958384332925389
results_all/results_20220319T114751/results_alleles.tsv:GCA_001053715.1_ASM105371v1_genomic.fa	28	0.00685434516523864
results_all/results_20220319T114751/results_alleles.tsv:GCA_001054575.1_ASM105457v1_genomic.fa	13	0.003182374541003674
results_all/results_20220319T114751/results_alleles.tsv:GCA_001054935.1_ASM105493v1_genomic.fa	66	0.016156670746634072
results_all/results_20220319T114751/results_alleles.tsv:GCA_001055635.1_ASM105563v1_genomic.fa	60	0.014687882496939975
results_all/results_20220319T114751/results_alleles.tsv:GCA_001057405.1_ASM105740v1_genomic.fa	51	0.012484700122398995
results_all/results_20220319T114751/results_alleles.tsv:GCA_001078175.1_Kleb_oxyt_09-7231_V1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_001078195.1_Kleb_oxyt_10-5244_V1_genomic.fa	11	0.0026927784577723823
results_all/results_20220319T114751/results_alleles.tsv:GCA_001078235.1_Kleb_oxyt_10-5248_V1_genomic.fa	39	0.009547123623011022
results_all/results_20220319T114751/results_alleles.tsv:GCA_001078255.1_Kleb_oxyt_10-5249_V1_genomic.fa	6	0.0014687882496939864
results_all/results_20220319T114751/results_alleles.tsv:GCA_001594375.1_ASM159437v1_genomic.fa	7	0.0017135862913096878
results_all/results_20220319T114751/results_alleles.tsv:GCA_001598695.1_ASM159869v1_genomic.fa	3	0.0007343941248469932
results_all/results_20220319T114751/results_alleles.tsv:GCA_002265085.1_ASM226508v1_genomic.fa	99	0.024235006119950997
results_all/results_20220319T114751/results_alleles.tsv:GCA_002418485.1_ASM241848v1_genomic.fa	48	0.011750305997552002
results_all/results_20220319T114751/results_alleles.tsv:GCA_002479525.1_ASM247952v1_genomic.fa	151	0.03696450428396569
results_all/results_20220319T114751/results_alleles.tsv:GCA_002508265.1_ASM250826v1_genomic.fa	9	0.0022031823745409795
results_all/results_20220319T114751/results_alleles.tsv:GCA_002588345.1_ASM258834v1_genomic.fa	99	0.024235006119950997
results_all/results_20220319T114751/results_alleles.tsv:GCA_002853195.1_ASM285319v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_002853215.1_ASM285321v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_003937225.1_ASM393722v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_003991285.1_ASM399128v1_genomic.fa	3	0.0007343941248469932
results_all/results_20220319T114751/results_alleles.tsv:GCA_004005605.1_ASM400560v1_genomic.fa	82	0.02007343941248474
results_all/results_20220319T114751/results_alleles.tsv:GCA_004360035.1_ASM436003v1_genomic.fa	93	0.02276621787025701
results_all/results_20220319T114751/results_alleles.tsv:GCA_004785705.1_ASM478570v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_008082015.1_ASM808201v1_genomic.fa	9	0.0022031823745409795
results_all/results_20220319T114751/results_alleles.tsv:GCA_008082295.1_ASM808229v1_genomic.fa	56	0.013708690330477391
results_all/results_20220319T114751/results_alleles.tsv:GCA_009648375.1_ASM964837v1_genomic.fa	8	0.001958384332925389
results_all/results_20220319T114751/results_alleles.tsv:GCA_009648435.1_ASM964843v1_genomic.fa	8	0.001958384332925389
results_all/results_20220319T114751/results_alleles.tsv:GCA_009832375.1_ASM983237v1_genomic.fa	32	0.007833537331701335
results_all/results_20220319T114751/results_alleles.tsv:GCA_010365605.1_ASM1036560v1_genomic.fa	9	0.0022031823745409795
results_all/results_20220319T114751/results_alleles.tsv:GCA_010590025.1_ASM1059002v1_genomic.fa	24	0.0058751529987760565
results_all/results_20220319T114751/results_alleles.tsv:GCA_010590325.1_ASM1059032v1_genomic.fa	9	0.0022031823745409795
results_all/results_20220319T114751/results_alleles.tsv:GCA_010590585.1_ASM1059058v1_genomic.fa	35	0.008567931456548328
results_all/results_20220319T114751/results_alleles.tsv:GCA_010595065.1_ASM1059506v1_genomic.fa	17	0.004161566707466369
results_all/results_20220319T114751/results_alleles.tsv:GCA_010598865.1_ASM1059886v1_genomic.fa	8	0.001958384332925389
results_all/results_20220319T114751/results_alleles.tsv:GCA_010598965.1_ASM1059896v1_genomic.fa	16	0.003916768665850667
results_all/results_20220319T114751/results_alleles.tsv:GCA_012395905.1_ASM1239590v1_genomic.fa	12	0.0029375764993879727
results_all/results_20220319T114751/results_alleles.tsv:GCA_014103895.1_ASM1410389v1_genomic.fa	1	0.0002447980416157014
results_all/results_20220319T114751/results_alleles.tsv:GCA_015265825.1_ASM1526582v1_genomic.fa	0	0.0
results_all/results_20220319T114751/results_alleles.tsv:GCA_015265865.1_ASM1526586v1_genomic.fa	0	0.0
results_all/results_20220319T114751/results_alleles.tsv:GCA_015551825.1_ASM1555182v1_genomic.fa	7	0.0017135862913096878
results_all/results_20220319T114751/results_alleles.tsv:GCA_015554545.1_ASM1555454v1_genomic.fa	7	0.0017135862913096878
results_all/results_20220319T114751/results_alleles.tsv:GCA_015559095.1_ASM1555909v1_genomic.fa	3	0.0007343941248469932
results_all/results_20220319T114751/results_alleles.tsv:GCA_015679305.1_ASM1567930v1_genomic.fa	112	0.02741738066095467
results_all/results_20220319T114751/results_alleles.tsv:GCA_015694145.1_ASM1569414v1_genomic.fa	106	0.025948592411260685
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721195.1_ASM1572119v1_genomic.fa	3	0.0007343941248469932
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721265.1_ASM1572126v1_genomic.fa	18	0.004406364749081959
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721295.1_ASM1572129v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721345.1_ASM1572134v1_genomic.fa	48	0.011750305997552002
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721385.1_ASM1572138v1_genomic.fa	71	0.017380660954712357
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721405.1_ASM1572140v1_genomic.fa	11	0.0026927784577723823
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721495.1_ASM1572149v1_genomic.fa	135	0.033047735618115026
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721555.1_ASM1572155v1_genomic.fa	3	0.0007343941248469932
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721655.1_ASM1572165v1_genomic.fa	9	0.0022031823745409795
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721685.1_ASM1572168v1_genomic.fa	5	0.001223990208078285
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721705.1_ASM1572170v1_genomic.fa	12	0.0029375764993879727
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721725.1_ASM1572172v1_genomic.fa	147	0.03598531211750311
results_all/results_20220319T114751/results_alleles.tsv:GCA_015721755.1_ASM1572175v1_genomic.fa	1	0.0002447980416157014
results_all/results_20220319T114751/results_alleles.tsv:GCA_015888985.1_PDT000903071.1_genomic.fa	46	0.01126070991432071
results_all/results_20220319T114751/results_alleles.tsv:GCA_015892945.1_PDT000892861.1_genomic.fa	43	0.010526315789473717
results_all/results_20220319T114751/results_alleles.tsv:GCA_015893275.1_PDT000883858.1_genomic.fa	58	0.014198286413708683
results_all/results_20220319T114751/results_alleles.tsv:GCA_015893305.1_PDT000883869.1_genomic.fa	181	0.044308445532435736
results_all/results_20220319T114751/results_alleles.tsv:GCA_015893845.1_PDT000883902.1_genomic.fa	23	0.005630354957160355
results_all/results_20220319T114751/results_alleles.tsv:GCA_015893885.1_PDT000883891.1_genomic.fa	63	0.015422276621787079
results_all/results_20220319T114751/results_alleles.tsv:GCA_015899145.1_PDT000870776.1_genomic.fa	183	0.04479804161566703
results_all/results_20220319T114751/results_alleles.tsv:GCA_015899165.1_PDT000870756.1_genomic.fa	202	0.0494492044063648
results_all/results_20220319T114751/results_alleles.tsv:GCA_015899345.1_PDT000870698.1_genomic.fa	169	0.041370869033047764
results_all/results_20220319T114751/results_alleles.tsv:GCA_015902485.1_PDT000858607.1_genomic.fa	104	0.025458996328029393
results_all/results_20220319T114751/results_alleles.tsv:GCA_015902665.1_PDT000858474.1_genomic.fa	100	0.0244798041615667
results_all/results_20220319T114751/results_alleles.tsv:GCA_015903305.1_PDT000858273.1_genomic.fa	126	0.030844553243574047
results_all/results_20220319T114751/results_alleles.tsv:GCA_015903325.1_PDT000858177.1_genomic.fa	230	0.05630354957160344
results_all/results_20220319T114751/results_alleles.tsv:GCA_015903425.1_PDT000858276.1_genomic.fa	180	0.044063647490820035
results_all/results_20220319T114751/results_alleles.tsv:GCA_015929385.1_PDT000821524.1_genomic.fa	78	0.019094247246022045
results_all/results_20220319T114751/results_alleles.tsv:GCA_015930285.1_PDT000849255.1_genomic.fa	260	0.06364749082007348
results_all/results_20220319T114751/results_alleles.tsv:GCA_015934245.1_PDT000786745.1_genomic.fa	36	0.00881272949816403
results_all/results_20220319T114751/results_alleles.tsv:GCA_015937825.1_PDT000724078.1_genomic.fa	118	0.02888616891064877
results_all/results_20220319T114751/results_alleles.tsv:GCA_015939525.1_PDT000724063.1_genomic.fa	99	0.024235006119950997
results_all/results_20220319T114751/results_alleles.tsv:GCA_016065695.1_PDT000589397.1_genomic.fa	45	0.011015911872705009
results_all/results_20220319T114751/results_alleles.tsv:GCA_016081255.1_PDT000589841.1_genomic.fa	21	0.005140758873929063
results_all/results_20220319T114751/results_alleles.tsv:GCA_016081315.1_PDT000589836.1_genomic.fa	40	0.009791921664626724
results_all/results_20220319T114751/results_alleles.tsv:GCA_016081325.1_PDT000589839.1_genomic.fa	36	0.00881272949816403
results_all/results_20220319T114751/results_alleles.tsv:GCA_016081355.1_PDT000589834.1_genomic.fa	32	0.007833537331701335
results_all/results_20220319T114751/results_alleles.tsv:GCA_016081655.1_PDT000276542.1_genomic.fa	6	0.0014687882496939864
results_all/results_20220319T114751/results_alleles.tsv:GCA_016084395.1_PDT000231457.1_genomic.fa	5	0.001223990208078285
results_all/results_20220319T114751/results_alleles.tsv:GCA_016085935.1_PDT000136550.2_genomic.fa	57	0.013953488372092981
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086375.1_PDT000136547.2_genomic.fa	75	0.01835985312117505
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086395.1_PDT000136551.2_genomic.fa	39	0.009547123623011022
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086595.1_PDT000136557.2_genomic.fa	212	0.05189718482252137
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086665.1_PDT000136556.2_genomic.fa	165	0.04039167686658507
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086695.1_PDT000136554.2_genomic.fa	105	0.025703794369645094
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086715.1_PDT000136555.2_genomic.fa	48	0.011750305997552002
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086755.1_PDT000136545.2_genomic.fa	43	0.010526315789473717
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086935.1_PDT000136549.2_genomic.fa	128	0.03133414932680534
results_all/results_20220319T114751/results_alleles.tsv:GCA_016086955.1_PDT000136546.2_genomic.fa	82	0.02007343941248474
results_all/results_20220319T114751/results_alleles.tsv:GCA_016087065.1_PDT000136553.2_genomic.fa	54	0.013219094247245988
results_all/results_20220319T114751/results_alleles.tsv:GCA_016087295.1_PDT000136548.2_genomic.fa	78	0.019094247246022045
results_all/results_20220319T114751/results_alleles.tsv:GCA_016087315.1_PDT000136531.2_genomic.fa	85	0.020807833537331732
results_all/results_20220319T114751/results_alleles.tsv:GCA_016087355.1_PDT000136533.2_genomic.fa	89	0.021787025703794316
results_all/results_20220319T114751/results_alleles.tsv:GCA_016087395.1_PDT000136541.1_genomic.fa	0	0.0
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088085.1_PDT000136534.2_genomic.fa	47	0.0115055079559363
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088115.1_PDT000136535.2_genomic.fa	57	0.013953488372092981
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088145.1_PDT000136537.2_genomic.fa	83	0.02031823745410033
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088175.1_PDT000136529.2_genomic.fa	121	0.02962056303549576
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088215.1_PDT000136528.2_genomic.fa	61	0.014932680538555676
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088235.1_PDT000136530.2_genomic.fa	68	0.016646266829865364
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088825.1_PDT000136536.2_genomic.fa	75	0.01835985312117505
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088895.1_PDT000098372.1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_016088935.1_PDT000098373.1_genomic.fa	3	0.0007343941248469932
results_all/results_20220319T114751/results_alleles.tsv:GCA_016242615.1_PDT000920098.1_genomic.fa	103	0.02521419828641369
results_all/results_20220319T114751/results_alleles.tsv:GCA_016529765.1_ASM1652976v1_genomic.fa	35	0.008567931456548328
results_all/results_20220319T114751/results_alleles.tsv:GCA_016611425.1_PDT000636166.1_genomic.fa	128	0.03133414932680534
results_all/results_20220319T114751/results_alleles.tsv:GCA_016636025.1_ASM1663602v1_genomic.fa	5	0.001223990208078285
results_all/results_20220319T114751/results_alleles.tsv:GCA_016636045.1_ASM1663604v1_genomic.fa	6	0.0014687882496939864
results_all/results_20220319T114751/results_alleles.tsv:GCA_016636055.1_ASM1663605v1_genomic.fa	10	0.002447980416156681
results_all/results_20220319T114751/results_alleles.tsv:GCA_016636085.1_ASM1663608v1_genomic.fa	10	0.002447980416156681
results_all/results_20220319T114751/results_alleles.tsv:GCA_016636105.1_ASM1663610v1_genomic.fa	10	0.002447980416156681
results_all/results_20220319T114751/results_alleles.tsv:GCA_016636135.1_ASM1663613v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_016636165.1_ASM1663616v1_genomic.fa	8	0.001958384332925389
results_all/results_20220319T114751/results_alleles.tsv:GCA_016643945.1_ASM1664394v1_genomic.fa	5	0.001223990208078285
results_all/results_20220319T114751/results_alleles.tsv:GCA_016734995.1_ASM1673499v1_genomic.fa	148	0.0362301101591187
results_all/results_20220319T114751/results_alleles.tsv:GCA_016773035.1_ASM1677303v1_genomic.fa	0	0.0
results_all/results_20220319T114751/results_alleles.tsv:GCA_016773175.1_ASM1677317v1_genomic.fa	0	0.0
results_all/results_20220319T114751/results_alleles.tsv:GCA_016774035.1_ASM1677403v1_genomic.fa	0	0.0
results_all/results_20220319T114751/results_alleles.tsv:GCA_016774075.1_ASM1677407v1_genomic.fa	0	0.0
results_all/results_20220319T114751/results_alleles.tsv:GCA_016774315.1_ASM1677431v1_genomic.fa	0	0.0
results_all/results_20220319T114751/results_alleles.tsv:GCA_017191755.1_PDT000943275.1_genomic.fa	110	0.02692778457772338
results_all/results_20220319T114751/results_alleles.tsv:GCA_017202835.1_PDT000942366.1_genomic.fa	65	0.01591187270501837
results_all/results_20220319T114751/results_alleles.tsv:GCA_017570545.1_PDT000989378.1_genomic.fa	55	0.01346389228886169
results_all/results_20220319T114751/results_alleles.tsv:GCA_018068785.1_ASM1806878v1_genomic.fa	21	0.005140758873929063
results_all/results_20220319T114751/results_alleles.tsv:GCA_018138905.1_ASM1813890v1_genomic.fa	73	0.01787025703794365
results_all/results_20220319T114751/results_alleles.tsv:GCA_018154405.1_PDT001013783.1_genomic.fa	21	0.005140758873929063
results_all/results_20220319T114751/results_alleles.tsv:GCA_018155305.1_PDT001013733.1_genomic.fa	35	0.008567931456548328
results_all/results_20220319T114751/results_alleles.tsv:GCA_018156985.1_PDT001013650.1_genomic.fa	138	0.03378212974296202
results_all/results_20220319T114751/results_alleles.tsv:GCA_018157395.1_PDT001013615.1_genomic.fa	48	0.011750305997552002
results_all/results_20220319T114751/results_alleles.tsv:GCA_018160515.1_PDT001013397.1_genomic.fa	48	0.011750305997552002
results_all/results_20220319T114751/results_alleles.tsv:GCA_018161695.1_PDT001013311.1_genomic.fa	22	0.005385556915544654
results_all/results_20220319T114751/results_alleles.tsv:GCA_018163435.1_PDT001013171.1_genomic.fa	114	0.027906976744186074
results_all/results_20220319T114751/results_alleles.tsv:GCA_018163515.1_PDT001013166.1_genomic.fa	62	0.015177478580171377
results_all/results_20220319T114751/results_alleles.tsv:GCA_018165415.1_PDT001013139.1_genomic.fa	164	0.04014687882496937
results_all/results_20220319T114751/results_alleles.tsv:GCA_018166015.1_PDT001012872.1_genomic.fa	49	0.011995104039167703
results_all/results_20220319T114751/results_alleles.tsv:GCA_018166035.1_PDT001012852.1_genomic.fa	43	0.010526315789473717
results_all/results_20220319T114751/results_alleles.tsv:GCA_018166055.1_PDT001012846.1_genomic.fa	63	0.015422276621787079
results_all/results_20220319T114751/results_alleles.tsv:GCA_018167785.1_PDT001012847.1_genomic.fa	63	0.015422276621787079
results_all/results_20220319T114751/results_alleles.tsv:GCA_018178535.1_PDT001012848.1_genomic.fa	69	0.016891064871481065
results_all/results_20220319T114751/results_alleles.tsv:GCA_018179855.1_PDT001012850.1_genomic.fa	122	0.029865361077111352
results_all/results_20220319T114751/results_alleles.tsv:GCA_018180335.1_PDT001012849.1_genomic.fa	43	0.010526315789473717
results_all/results_20220319T114751/results_alleles.tsv:GCA_018184775.1_PDT001012853.1_genomic.fa	160	0.039167686658506784
results_all/results_20220319T114751/results_alleles.tsv:GCA_018376935.1_ASM1837693v1_genomic.fa	47	0.0115055079559363
results_all/results_20220319T114751/results_alleles.tsv:GCA_018441525.1_ASM1844152v1_genomic.fa	26	0.006364749082007348
results_all/results_20220319T114751/results_alleles.tsv:GCA_018443185.1_ASM1844318v1_genomic.fa	17	0.004161566707466369
results_all/results_20220319T114751/results_alleles.tsv:GCA_018443495.1_ASM1844349v1_genomic.fa	17	0.004161566707466369
results_all/results_20220319T114751/results_alleles.tsv:GCA_018443665.1_ASM1844366v1_genomic.fa	18	0.004406364749081959
results_all/results_20220319T114751/results_alleles.tsv:GCA_018443705.1_ASM1844370v1_genomic.fa	17	0.004161566707466369
results_all/results_20220319T114751/results_alleles.tsv:GCA_018443785.1_ASM1844378v1_genomic.fa	18	0.004406364749081959
results_all/results_20220319T114751/results_alleles.tsv:GCA_018443915.1_ASM1844391v1_genomic.fa	18	0.004406364749081959
results_all/results_20220319T114751/results_alleles.tsv:GCA_018443995.1_ASM1844399v1_genomic.fa	20	0.004895960832313362
results_all/results_20220319T114751/results_alleles.tsv:GCA_018444055.1_ASM1844405v1_genomic.fa	18	0.004406364749081959
results_all/results_20220319T114751/results_alleles.tsv:GCA_018444115.1_ASM1844411v1_genomic.fa	2	0.0004895960832312918
results_all/results_20220319T114751/results_alleles.tsv:GCA_018444465.1_ASM1844446v1_genomic.fa	18	0.004406364749081959
results_all/results_20220319T114751/results_alleles.tsv:GCA_018447075.1_ASM1844707v1_genomic.fa	19	0.0046511627906976605
results_all/results_20220319T114751/results_alleles.tsv:GCA_018922695.1_PDT001071402.1_genomic.fa	98	0.023990208078335407
results_all/results_20220319T114751/results_alleles.tsv:GCA_018924245.1_PDT001071303.1_genomic.fa	94	0.023011015911872712
results_all/results_20220319T114751/results_alleles.tsv:GCA_018924265.1_PDT001071304.1_genomic.fa	44	0.010771113831089307
results_all/results_20220319T114751/results_alleles.tsv:GCA_019271815.1_PDT001091046.1_genomic.fa	45	0.011015911872705009
results_all/results_20220319T114751/results_alleles.tsv:GCA_019662525.1_PDT001110310.1_genomic.fa	31	0.007588739290085633
results_all/results_20220319T114751/results_alleles.tsv:GCA_019677525.1_ASM1967752v1_genomic.fa	3	0.0007343941248469932
results_all/results_20220319T114751/results_alleles.tsv:GCA_019677765.1_ASM1967776v1_genomic.fa	100	0.0244798041615667
results_all/results_20220319T114751/results_alleles.tsv:GCA_019771925.1_ASM1977192v1_genomic.fa	12	0.0029375764993879727
results_all/results_20220319T114751/results_alleles.tsv:GCA_020115535.1_ASM2011553v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116275.1_ASM2011627v1_genomic.fa	99	0.024235006119950997
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116375.1_ASM2011637v1_genomic.fa	133	0.032558139534883734
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116385.1_ASM2011638v1_genomic.fa	135	0.033047735618115026
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116545.1_ASM2011654v1_genomic.fa	3	0.0007343941248469932
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116575.1_ASM2011657v1_genomic.fa	6	0.0014687882496939864
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116585.1_ASM2011658v1_genomic.fa	10	0.002447980416156681
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116615.1_ASM2011661v1_genomic.fa	38	0.009302325581395321
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116635.1_ASM2011663v1_genomic.fa	10	0.002447980416156681
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116675.1_ASM2011667v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116835.1_ASM2011683v1_genomic.fa	20	0.004895960832313362
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116855.1_ASM2011685v1_genomic.fa	11	0.0026927784577723823
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116875.1_ASM2011687v1_genomic.fa	133	0.032558139534883734
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116885.1_ASM2011688v1_genomic.fa	7	0.0017135862913096878
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116915.1_ASM2011691v1_genomic.fa	9	0.0022031823745409795
results_all/results_20220319T114751/results_alleles.tsv:GCA_020116975.1_ASM2011697v1_genomic.fa	10	0.002447980416156681
results_all/results_20220319T114751/results_alleles.tsv:GCA_020117035.1_ASM2011703v1_genomic.fa	24	0.0058751529987760565
results_all/results_20220319T114751/results_alleles.tsv:GCA_020117055.1_ASM2011705v1_genomic.fa	12	0.0029375764993879727
results_all/results_20220319T114751/results_alleles.tsv:GCA_020117225.1_ASM2011722v1_genomic.fa	19	0.0046511627906976605
results_all/results_20220319T114751/results_alleles.tsv:GCA_020117275.1_ASM2011727v1_genomic.fa	18	0.004406364749081959
results_all/results_20220319T114751/results_alleles.tsv:GCA_020117355.1_ASM2011735v1_genomic.fa	52	0.012729498164014696
results_all/results_20220319T114751/results_alleles.tsv:GCA_020117455.1_ASM2011745v1_genomic.fa	5	0.001223990208078285
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118135.1_ASM2011813v1_genomic.fa	21	0.005140758873929063
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118195.1_ASM2011819v1_genomic.fa	38	0.009302325581395321
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118215.1_ASM2011821v1_genomic.fa	86	0.021052631578947323
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118275.1_ASM2011827v1_genomic.fa	71	0.017380660954712357
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118315.1_ASM2011831v1_genomic.fa	24	0.0058751529987760565
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118355.1_ASM2011835v1_genomic.fa	4	0.0009791921664626946
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118595.1_ASM2011859v1_genomic.fa	10	0.002447980416156681
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118775.1_ASM2011877v1_genomic.fa	20	0.004895960832313362
results_all/results_20220319T114751/results_alleles.tsv:GCA_020118785.1_ASM2011878v1_genomic.fa	13	0.003182374541003674
results_all/results_20220319T114751/results_alleles.tsv:GCA_020119115.1_ASM2011911v1_genomic.fa	54	0.013219094247245988
results_all/results_20220319T114751/results_alleles.tsv:GCA_020119125.1_ASM2011912v1_genomic.fa	18	0.004406364749081959
results_all/results_20220319T114751/results_alleles.tsv:GCA_020120515.1_ASM2012051v1_genomic.fa	15	0.003671970624234966
results_all/results_20220319T114751/results_alleles.tsv:GCA_020120535.1_ASM2012053v1_genomic.fa	9	0.0022031823745409795
